Item,Group,ParticipantNo,EventTime,WordOrder,Set,Structure,Correct,Plausible
25,1,bc66afc30aad4791f009fbd92e2ade7a,1655319964693,nonreversed,irreversible,active,correct,yes
66,1,bc66afc30aad4791f009fbd92e2ade7a,1655319971855,reversed,symmetrical,active,correct,yes
2,1,bc66afc30aad4791f009fbd92e2ade7a,1655319975025,reversed,biased,active,incorrect,no
68,1,bc66afc30aad4791f009fbd92e2ade7a,1655319978105,reversed,symmetrical,passive,correct,yes
43,1,bc66afc30aad4791f009fbd92e2ade7a,1655319981571,nonreversed,irreversible,passive,correct,yes
65,1,bc66afc30aad4791f009fbd92e2ade7a,1655319983619,nonreversed,symmetrical,active,correct,yes
8,1,bc66afc30aad4791f009fbd92e2ade7a,1655319991688,reversed,biased,passive,correct,no
1,1,bc66afc30aad4791f009fbd92e2ade7a,1655319995081,nonreversed,biased,active,correct,yes
44,1,bc66afc30aad4791f009fbd92e2ade7a,1655319997620,reversed,irreversible,passive,correct,no
53,1,bc66afc30aad4791f009fbd92e2ade7a,1655320000085,nonreversed,symmetrical,active,correct,yes
5,1,bc66afc30aad4791f009fbd92e2ade7a,1655320003064,nonreversed,biased,active,correct,yes
33,1,bc66afc30aad4791f009fbd92e2ade7a,1655320004853,nonreversed,irreversible,active,correct,yes
4,1,bc66afc30aad4791f009fbd92e2ade7a,1655320008578,reversed,biased,passive,incorrect,no
64,1,bc66afc30aad4791f009fbd92e2ade7a,1655320013011,reversed,symmetrical,passive,correct,yes
47,1,bc66afc30aad4791f009fbd92e2ade7a,1655320016093,nonreversed,irreversible,passive,correct,yes
67,1,bc66afc30aad4791f009fbd92e2ade7a,1655320020548,nonreversed,symmetrical,passive,correct,yes
58,1,bc66afc30aad4791f009fbd92e2ade7a,1655320023172,reversed,symmetrical,active,correct,yes
52,1,bc66afc30aad4791f009fbd92e2ade7a,1655320026576,reversed,symmetrical,passive,correct,yes
54,1,bc66afc30aad4791f009fbd92e2ade7a,1655320028478,reversed,symmetrical,active,correct,yes
13,1,bc66afc30aad4791f009fbd92e2ade7a,1655320030483,nonreversed,biased,active,correct,yes
26,1,bc66afc30aad4791f009fbd92e2ade7a,1655320032812,reversed,irreversible,active,correct,no
40,1,bc66afc30aad4791f009fbd92e2ade7a,1655320036768,reversed,irreversible,passive,correct,no
59,1,bc66afc30aad4791f009fbd92e2ade7a,1655320040231,nonreversed,symmetrical,passive,correct,yes
34,1,bc66afc30aad4791f009fbd92e2ade7a,1655320043609,reversed,irreversible,active,correct,no
14,1,bc66afc30aad4791f009fbd92e2ade7a,1655320049513,reversed,biased,active,incorrect,no
9,1,bc66afc30aad4791f009fbd92e2ade7a,1655320051275,nonreversed,biased,active,correct,yes
20,1,bc66afc30aad4791f009fbd92e2ade7a,1655320054841,reversed,biased,passive,incorrect,no
71,1,bc66afc30aad4791f009fbd92e2ade7a,1655320062203,nonreversed,symmetrical,passive,correct,yes
10,1,bc66afc30aad4791f009fbd92e2ade7a,1655320065008,reversed,biased,active,correct,no
35,1,bc66afc30aad4791f009fbd92e2ade7a,1655320068014,nonreversed,irreversible,passive,correct,yes
57,1,bc66afc30aad4791f009fbd92e2ade7a,1655320072472,nonreversed,symmetrical,active,correct,yes
70,1,bc66afc30aad4791f009fbd92e2ade7a,1655320075647,reversed,symmetrical,active,correct,yes
28,1,bc66afc30aad4791f009fbd92e2ade7a,1655320077957,reversed,irreversible,passive,correct,no
41,1,bc66afc30aad4791f009fbd92e2ade7a,1655320079728,nonreversed,irreversible,active,correct,yes
18,1,bc66afc30aad4791f009fbd92e2ade7a,1655320082272,reversed,biased,active,correct,no
19,1,bc66afc30aad4791f009fbd92e2ade7a,1655320088281,nonreversed,biased,passive,correct,yes
29,1,bc66afc30aad4791f009fbd92e2ade7a,1655320090979,nonreversed,irreversible,active,correct,yes
69,1,bc66afc30aad4791f009fbd92e2ade7a,1655320097665,nonreversed,symmetrical,active,correct,yes
49,1,bc66afc30aad4791f009fbd92e2ade7a,1655320099666,nonreversed,symmetrical,active,correct,yes
7,1,bc66afc30aad4791f009fbd92e2ade7a,1655320104883,nonreversed,biased,passive,correct,yes
72,1,bc66afc30aad4791f009fbd92e2ade7a,1655320110962,reversed,symmetrical,passive,incorrect,yes
17,1,bc66afc30aad4791f009fbd92e2ade7a,1655320116804,nonreversed,biased,active,correct,yes
31,1,bc66afc30aad4791f009fbd92e2ade7a,1655320118913,nonreversed,irreversible,passive,correct,yes
30,1,bc66afc30aad4791f009fbd92e2ade7a,1655320122010,reversed,irreversible,active,incorrect,no
22,1,bc66afc30aad4791f009fbd92e2ade7a,1655320126885,reversed,biased,active,correct,no
17,2,c92da116c9911ea272991195e0cca063,1655322114015,reversed,biased,active,correct,no
4,2,c92da116c9911ea272991195e0cca063,1655322115695,nonreversed,biased,active,correct,yes
55,2,c92da116c9911ea272991195e0cca063,1655322121934,reversed,symmetrical,passive,correct,yes
21,2,c92da116c9911ea272991195e0cca063,1655322125415,reversed,biased,active,correct,no
40,2,c92da116c9911ea272991195e0cca063,1655322129356,nonreversed,irreversible,active,correct,yes
34,2,c92da116c9911ea272991195e0cca063,1655322132395,nonreversed,irreversible,passive,correct,yes
7,2,c92da116c9911ea272991195e0cca063,1655322138568,reversed,biased,passive,incorrect,no
36,2,c92da116c9911ea272991195e0cca063,1655322140209,nonreversed,irreversible,active,correct,yes
71,2,c92da116c9911ea272991195e0cca063,1655322144390,reversed,symmetrical,passive,correct,yes
31,2,c92da116c9911ea272991195e0cca063,1655322147062,reversed,irreversible,passive,correct,no
60,2,c92da116c9911ea272991195e0cca063,1655322148687,nonreversed,symmetrical,active,correct,yes
11,2,c92da116c9911ea272991195e0cca063,1655322151574,reversed,biased,passive,correct,no
64,2,c92da116c9911ea272991195e0cca063,1655322153424,nonreversed,symmetrical,active,correct,yes
8,2,c92da116c9911ea272991195e0cca063,1655322154807,nonreversed,biased,active,correct,yes
35,2,c92da116c9911ea272991195e0cca063,1655322157856,reversed,irreversible,passive,correct,no
69,2,c92da116c9911ea272991195e0cca063,1655322162421,reversed,symmetrical,active,correct,yes
37,2,c92da116c9911ea272991195e0cca063,1655322164785,reversed,irreversible,active,correct,no
42,2,c92da116c9911ea272991195e0cca063,1655322167543,nonreversed,irreversible,passive,correct,yes
13,2,c92da116c9911ea272991195e0cca063,1655322172973,reversed,biased,active,correct,no
50,2,c92da116c9911ea272991195e0cca063,1655322176169,nonreversed,symmetrical,passive,correct,yes
38,2,c92da116c9911ea272991195e0cca063,1655322179574,nonreversed,irreversible,passive,correct,yes
6,2,c92da116c9911ea272991195e0cca063,1655322184558,nonreversed,biased,passive,correct,yes
49,2,c92da116c9911ea272991195e0cca063,1655322189940,reversed,symmetrical,active,correct,yes
28,2,c92da116c9911ea272991195e0cca063,1655322192155,nonreversed,irreversible,active,correct,yes
15,2,c92da116c9911ea272991195e0cca063,1655322201084,reversed,biased,passive,correct,no
19,2,c92da116c9911ea272991195e0cca063,1655322204169,reversed,biased,passive,correct,no
68,2,c92da116c9911ea272991195e0cca063,1655322209280,nonreversed,symmetrical,active,correct,yes
57,2,c92da116c9911ea272991195e0cca063,1655322212023,reversed,symmetrical,active,correct,yes
44,2,c92da116c9911ea272991195e0cca063,1655322214715,nonreversed,irreversible,active,correct,yes
30,2,c92da116c9911ea272991195e0cca063,1655322218517,nonreversed,irreversible,passive,correct,yes
27,2,c92da116c9911ea272991195e0cca063,1655322224134,reversed,irreversible,passive,correct,no
26,2,c92da116c9911ea272991195e0cca063,1655322226393,nonreversed,irreversible,passive,correct,yes
2,2,c92da116c9911ea272991195e0cca063,1655322229011,nonreversed,biased,passive,correct,yes
22,2,c92da116c9911ea272991195e0cca063,1655322232265,nonreversed,biased,passive,correct,yes
29,2,c92da116c9911ea272991195e0cca063,1655322234391,reversed,irreversible,active,correct,no
65,2,c92da116c9911ea272991195e0cca063,1655322237257,reversed,symmetrical,active,correct,yes
70,2,c92da116c9911ea272991195e0cca063,1655322242538,nonreversed,symmetrical,passive,correct,yes
14,2,c92da116c9911ea272991195e0cca063,1655322251672,nonreversed,biased,passive,correct,yes
5,2,c92da116c9911ea272991195e0cca063,1655322253612,reversed,biased,active,correct,no
58,2,c92da116c9911ea272991195e0cca063,1655322258578,nonreversed,symmetrical,passive,correct,yes
48,2,c92da116c9911ea272991195e0cca063,1655322260103,nonreversed,irreversible,active,correct,yes
51,2,c92da116c9911ea272991195e0cca063,1655322261841,reversed,symmetrical,passive,incorrect,yes
61,2,c92da116c9911ea272991195e0cca063,1655322264625,reversed,symmetrical,active,correct,yes
67,2,c92da116c9911ea272991195e0cca063,1655322270214,reversed,symmetrical,passive,incorrect,yes
25,2,c92da116c9911ea272991195e0cca063,1655322274372,reversed,irreversible,active,correct,no
12,2,c92da116c9911ea272991195e0cca063,1655322275927,nonreversed,biased,active,correct,yes
9,2,c92da116c9911ea272991195e0cca063,1655322279350,reversed,biased,active,incorrect,no
16,2,c92da116c9911ea272991195e0cca063,1655322281126,nonreversed,biased,active,correct,yes
63,2,c92da116c9911ea272991195e0cca063,1655322284280,reversed,symmetrical,passive,correct,yes
53,2,c92da116c9911ea272991195e0cca063,1655322286028,reversed,symmetrical,active,correct,yes
54,2,c92da116c9911ea272991195e0cca063,1655322288501,nonreversed,symmetrical,passive,correct,yes
46,2,c92da116c9911ea272991195e0cca063,1655322290146,nonreversed,irreversible,passive,correct,yes
32,2,c92da116c9911ea272991195e0cca063,1655322291733,nonreversed,irreversible,active,correct,yes
41,2,c92da116c9911ea272991195e0cca063,1655322295457,reversed,irreversible,active,correct,no
18,2,c92da116c9911ea272991195e0cca063,1655322298097,nonreversed,biased,passive,correct,yes
20,2,c92da116c9911ea272991195e0cca063,1655322299964,nonreversed,biased,active,correct,yes
59,2,c92da116c9911ea272991195e0cca063,1655322303168,reversed,symmetrical,passive,incorrect,yes
47,2,c92da116c9911ea272991195e0cca063,1655322305849,reversed,irreversible,passive,correct,no
39,2,c92da116c9911ea272991195e0cca063,1655322310889,reversed,irreversible,passive,correct,no
72,2,c92da116c9911ea272991195e0cca063,1655322313180,nonreversed,symmetrical,active,correct,yes
1,2,c92da116c9911ea272991195e0cca063,1655322315594,reversed,biased,active,incorrect,no
3,2,c92da116c9911ea272991195e0cca063,1655322320965,reversed,biased,passive,correct,no
45,2,c92da116c9911ea272991195e0cca063,1655322322618,reversed,irreversible,active,correct,no
56,2,c92da116c9911ea272991195e0cca063,1655322326083,nonreversed,symmetrical,active,correct,yes
66,2,c92da116c9911ea272991195e0cca063,1655322328853,nonreversed,symmetrical,passive,correct,yes
33,2,c92da116c9911ea272991195e0cca063,1655322330925,reversed,irreversible,active,correct,no
43,2,c92da116c9911ea272991195e0cca063,1655322332989,reversed,irreversible,passive,correct,no
52,2,c92da116c9911ea272991195e0cca063,1655322336534,nonreversed,symmetrical,active,incorrect,yes
24,2,c92da116c9911ea272991195e0cca063,1655322339716,nonreversed,biased,active,correct,yes
23,2,c92da116c9911ea272991195e0cca063,1655322346589,reversed,biased,passive,incorrect,no
62,2,c92da116c9911ea272991195e0cca063,1655322356219,nonreversed,symmetrical,passive,incorrect,yes
10,2,c92da116c9911ea272991195e0cca063,1655322358326,nonreversed,biased,passive,correct,yes
62,3,908ab349669b9a06f6f78af965f536e0,1655322478347,nonreversed,symmetrical,active,incorrect,yes
69,3,908ab349669b9a06f6f78af965f536e0,1655322482819,nonreversed,symmetrical,passive,correct,yes
16,3,908ab349669b9a06f6f78af965f536e0,1655322485131,reversed,biased,active,correct,no
22,3,908ab349669b9a06f6f78af965f536e0,1655322487475,reversed,biased,passive,correct,no
6,3,908ab349669b9a06f6f78af965f536e0,1655322489403,reversed,biased,passive,correct,no
43,3,908ab349669b9a06f6f78af965f536e0,1655322491003,nonreversed,irreversible,active,correct,yes
65,3,908ab349669b9a06f6f78af965f536e0,1655322494210,nonreversed,symmetrical,passive,correct,yes
35,3,908ab349669b9a06f6f78af965f536e0,1655322496474,nonreversed,irreversible,active,correct,yes
13,3,908ab349669b9a06f6f78af965f536e0,1655322500027,nonreversed,biased,passive,correct,yes
32,3,908ab349669b9a06f6f78af965f536e0,1655322501745,reversed,irreversible,active,incorrect,no
48,3,908ab349669b9a06f6f78af965f536e0,1655322503993,reversed,irreversible,active,correct,no
64,3,908ab349669b9a06f6f78af965f536e0,1655322506834,nonreversed,symmetrical,passive,correct,yes
63,3,908ab349669b9a06f6f78af965f536e0,1655322508790,nonreversed,symmetrical,active,correct,yes
3,3,908ab349669b9a06f6f78af965f536e0,1655322510099,nonreversed,biased,active,correct,yes
9,3,908ab349669b9a06f6f78af965f536e0,1655322512210,nonreversed,biased,passive,correct,yes
39,3,908ab349669b9a06f6f78af965f536e0,1655322514178,nonreversed,irreversible,active,correct,yes
30,3,908ab349669b9a06f6f78af965f536e0,1655322517091,reversed,irreversible,passive,correct,no
1,3,908ab349669b9a06f6f78af965f536e0,1655322519642,nonreversed,biased,passive,correct,yes
36,3,908ab349669b9a06f6f78af965f536e0,1655322521099,reversed,irreversible,active,correct,no
51,3,908ab349669b9a06f6f78af965f536e0,1655322522555,nonreversed,symmetrical,active,correct,yes
44,3,908ab349669b9a06f6f78af965f536e0,1655322523769,reversed,irreversible,active,correct,no
66,3,908ab349669b9a06f6f78af965f536e0,1655322527852,reversed,symmetrical,passive,incorrect,yes
47,3,908ab349669b9a06f6f78af965f536e0,1655322529435,reversed,irreversible,active,correct,no
42,3,908ab349669b9a06f6f78af965f536e0,1655322531891,reversed,irreversible,passive,correct,no
19,3,908ab349669b9a06f6f78af965f536e0,1655322533162,nonreversed,biased,active,correct,yes
45,3,908ab349669b9a06f6f78af965f536e0,1655322536122,nonreversed,irreversible,passive,correct,yes
46,3,908ab349669b9a06f6f78af965f536e0,1655322537890,reversed,irreversible,passive,incorrect,no
23,3,908ab349669b9a06f6f78af965f536e0,1655322541402,nonreversed,biased,active,correct,yes
17,3,908ab349669b9a06f6f78af965f536e0,1655322543987,nonreversed,biased,passive,correct,yes
68,3,908ab349669b9a06f6f78af965f536e0,1655322546458,reversed,symmetrical,active,incorrect,yes
71,3,908ab349669b9a06f6f78af965f536e0,1655322549922,reversed,symmetrical,active,correct,yes
7,3,908ab349669b9a06f6f78af965f536e0,1655322552730,nonreversed,biased,active,correct,yes
57,3,908ab349669b9a06f6f78af965f536e0,1655322554101,nonreversed,symmetrical,passive,incorrect,yes
15,3,908ab349669b9a06f6f78af965f536e0,1655322557754,nonreversed,biased,active,correct,yes
49,3,908ab349669b9a06f6f78af965f536e0,1655322559914,nonreversed,symmetrical,passive,correct,yes
8,3,908ab349669b9a06f6f78af965f536e0,1655322562802,reversed,biased,active,correct,no
10,3,908ab349669b9a06f6f78af965f536e0,1655322565301,reversed,biased,passive,correct,no
38,3,908ab349669b9a06f6f78af965f536e0,1655322570514,reversed,irreversible,passive,incorrect,no
11,3,908ab349669b9a06f6f78af965f536e0,1655322573418,nonreversed,biased,active,correct,yes
50,3,908ab349669b9a06f6f78af965f536e0,1655322576318,reversed,symmetrical,passive,correct,yes
41,3,908ab349669b9a06f6f78af965f536e0,1655322579154,nonreversed,irreversible,passive,correct,yes
53,3,908ab349669b9a06f6f78af965f536e0,1655322581169,nonreversed,symmetrical,passive,correct,yes
4,3,908ab349669b9a06f6f78af965f536e0,1655322582804,reversed,biased,active,incorrect,no
12,3,908ab349669b9a06f6f78af965f536e0,1655322586257,reversed,biased,active,correct,no
5,3,908ab349669b9a06f6f78af965f536e0,1655322589917,nonreversed,biased,passive,correct,yes
54,3,908ab349669b9a06f6f78af965f536e0,1655322592594,reversed,symmetrical,passive,correct,yes
56,3,908ab349669b9a06f6f78af965f536e0,1655322594570,reversed,symmetrical,active,incorrect,yes
28,3,908ab349669b9a06f6f78af965f536e0,1655322597267,nonreversed,irreversible,passive,correct,yes
21,3,908ab349669b9a06f6f78af965f536e0,1655322599577,nonreversed,biased,passive,correct,yes
67,3,908ab349669b9a06f6f78af965f536e0,1655322602874,reversed,symmetrical,active,correct,yes
14,3,908ab349669b9a06f6f78af965f536e0,1655322606474,reversed,biased,passive,correct,no
37,3,908ab349669b9a06f6f78af965f536e0,1655322608554,nonreversed,irreversible,passive,correct,yes
20,3,908ab349669b9a06f6f78af965f536e0,1655322612146,reversed,biased,active,correct,no
58,3,908ab349669b9a06f6f78af965f536e0,1655322616802,reversed,symmetrical,passive,correct,yes
55,3,908ab349669b9a06f6f78af965f536e0,1655322618090,nonreversed,symmetrical,active,correct,yes
40,3,908ab349669b9a06f6f78af965f536e0,1655322619667,reversed,irreversible,active,correct,no
61,3,908ab349669b9a06f6f78af965f536e0,1655322624250,nonreversed,symmetrical,passive,correct,yes
33,3,908ab349669b9a06f6f78af965f536e0,1655322626130,nonreversed,irreversible,passive,correct,yes
24,3,908ab349669b9a06f6f78af965f536e0,1655322628100,reversed,biased,active,correct,no
18,3,908ab349669b9a06f6f78af965f536e0,1655322632435,reversed,biased,passive,correct,no
29,3,908ab349669b9a06f6f78af965f536e0,1655322634018,nonreversed,irreversible,passive,correct,yes
31,3,908ab349669b9a06f6f78af965f536e0,1655322635578,nonreversed,irreversible,active,correct,yes
70,3,908ab349669b9a06f6f78af965f536e0,1655322639818,reversed,symmetrical,passive,correct,yes
34,3,908ab349669b9a06f6f78af965f536e0,1655322641586,reversed,irreversible,passive,correct,no
60,3,908ab349669b9a06f6f78af965f536e0,1655322643154,reversed,symmetrical,active,correct,yes
26,3,908ab349669b9a06f6f78af965f536e0,1655322645962,nonreversed,irreversible,active,correct,yes
52,3,908ab349669b9a06f6f78af965f536e0,1655322648122,reversed,symmetrical,active,correct,yes
2,3,908ab349669b9a06f6f78af965f536e0,1655322649933,reversed,biased,passive,correct,no
59,3,908ab349669b9a06f6f78af965f536e0,1655322651418,nonreversed,symmetrical,active,correct,yes
27,3,908ab349669b9a06f6f78af965f536e0,1655322653122,reversed,irreversible,active,correct,no
25,3,908ab349669b9a06f6f78af965f536e0,1655322655316,nonreversed,irreversible,passive,correct,yes
72,3,908ab349669b9a06f6f78af965f536e0,1655322657794,reversed,symmetrical,active,correct,yes
16,4,fccd00de7092216fd341d855f432aefe,1655326470744,nonreversed,biased,passive,correct,yes
53,4,fccd00de7092216fd341d855f432aefe,1655326472285,reversed,symmetrical,passive,correct,yes
65,4,fccd00de7092216fd341d855f432aefe,1655326474424,reversed,symmetrical,passive,correct,yes
10,4,fccd00de7092216fd341d855f432aefe,1655326475972,nonreversed,biased,active,correct,yes
70,4,fccd00de7092216fd341d855f432aefe,1655326477546,nonreversed,symmetrical,active,correct,yes
41,4,fccd00de7092216fd341d855f432aefe,1655326480441,reversed,irreversible,passive,correct,no
35,4,fccd00de7092216fd341d855f432aefe,1655326482077,reversed,irreversible,active,correct,no
6,4,fccd00de7092216fd341d855f432aefe,1655326485272,nonreversed,biased,active,correct,yes
50,4,fccd00de7092216fd341d855f432aefe,1655326486722,nonreversed,symmetrical,active,correct,yes
19,4,fccd00de7092216fd341d855f432aefe,1655326487918,reversed,biased,active,incorrect,no
56,4,fccd00de7092216fd341d855f432aefe,1655326489243,nonreversed,symmetrical,passive,correct,yes
54,4,fccd00de7092216fd341d855f432aefe,1655326490686,nonreversed,symmetrical,active,correct,yes
30,4,fccd00de7092216fd341d855f432aefe,1655326492555,nonreversed,irreversible,active,correct,yes
62,4,fccd00de7092216fd341d855f432aefe,1655326494223,reversed,symmetrical,passive,correct,yes
58,4,fccd00de7092216fd341d855f432aefe,1655326498868,nonreversed,symmetrical,active,correct,yes
67,4,fccd00de7092216fd341d855f432aefe,1655326500298,nonreversed,symmetrical,active,correct,yes
21,4,fccd00de7092216fd341d855f432aefe,1655326501508,reversed,biased,passive,incorrect,no
51,4,fccd00de7092216fd341d855f432aefe,1655326503896,reversed,symmetrical,active,incorrect,yes
9,4,fccd00de7092216fd341d855f432aefe,1655326506943,reversed,biased,passive,correct,no
37,4,fccd00de7092216fd341d855f432aefe,1655326509903,reversed,irreversible,passive,correct,no
48,4,fccd00de7092216fd341d855f432aefe,1655326511831,nonreversed,irreversible,passive,correct,yes
44,4,fccd00de7092216fd341d855f432aefe,1655326513883,nonreversed,irreversible,passive,correct,yes
18,4,fccd00de7092216fd341d855f432aefe,1655326515298,nonreversed,biased,active,correct,yes
17,4,fccd00de7092216fd341d855f432aefe,1655326516484,reversed,biased,passive,incorrect,no
49,4,fccd00de7092216fd341d855f432aefe,1655326519201,reversed,symmetrical,passive,incorrect,yes
15,4,fccd00de7092216fd341d855f432aefe,1655326521316,reversed,biased,active,correct,no
68,4,fccd00de7092216fd341d855f432aefe,1655326523842,nonreversed,symmetrical,passive,correct,yes
28,4,fccd00de7092216fd341d855f432aefe,1655326525302,reversed,irreversible,active,correct,yes
22,4,fccd00de7092216fd341d855f432aefe,1655326526409,nonreversed,biased,active,correct,yes
36,4,fccd00de7092216fd341d855f432aefe,1655326527993,nonreversed,irreversible,passive,correct,yes
43,4,fccd00de7092216fd341d855f432aefe,1655326529021,reversed,irreversible,active,incorrect,no
7,4,fccd00de7092216fd341d855f432aefe,1655326530095,reversed,biased,active,incorrect,no
11,4,fccd00de7092216fd341d855f432aefe,1655326531045,reversed,biased,active,incorrect,no
20,4,fccd00de7092216fd341d855f432aefe,1655326532458,nonreversed,biased,passive,correct,yes
59,4,fccd00de7092216fd341d855f432aefe,1655326535126,reversed,symmetrical,active,incorrect,yes
3,4,fccd00de7092216fd341d855f432aefe,1655326537314,reversed,biased,active,correct,no
33,4,fccd00de7092216fd341d855f432aefe,1655326539332,reversed,irreversible,passive,correct,no
69,4,fccd00de7092216fd341d855f432aefe,1655326541717,reversed,symmetrical,passive,correct,yes
42,4,fccd00de7092216fd341d855f432aefe,1655326544042,nonreversed,irreversible,active,correct,yes
55,4,fccd00de7092216fd341d855f432aefe,1655326545166,reversed,symmetrical,active,correct,yes
52,4,fccd00de7092216fd341d855f432aefe,1655326546490,nonreversed,symmetrical,passive,correct,yes
57,4,fccd00de7092216fd341d855f432aefe,1655326547613,reversed,symmetrical,passive,correct,yes
12,4,fccd00de7092216fd341d855f432aefe,1655326550262,nonreversed,biased,passive,incorrect,yes
13,4,fccd00de7092216fd341d855f432aefe,1655326551450,reversed,biased,passive,incorrect,no
29,4,fccd00de7092216fd341d855f432aefe,1655326554492,reversed,irreversible,passive,correct,no
2,4,fccd00de7092216fd341d855f432aefe,1655326555839,nonreversed,biased,active,correct,yes
24,4,fccd00de7092216fd341d855f432aefe,1655326558413,nonreversed,biased,passive,correct,yes
71,4,fccd00de7092216fd341d855f432aefe,1655326559830,nonreversed,symmetrical,active,correct,yes
14,4,fccd00de7092216fd341d855f432aefe,1655326561759,nonreversed,biased,active,correct,yes
4,4,fccd00de7092216fd341d855f432aefe,1655326564232,nonreversed,biased,passive,correct,yes
66,4,fccd00de7092216fd341d855f432aefe,1655326565556,nonreversed,symmetrical,active,correct,yes
5,4,fccd00de7092216fd341d855f432aefe,1655326567002,reversed,biased,passive,incorrect,no
23,4,fccd00de7092216fd341d855f432aefe,1655326569145,reversed,biased,active,correct,no
63,4,fccd00de7092216fd341d855f432aefe,1655326570430,reversed,symmetrical,active,correct,yes
47,4,fccd00de7092216fd341d855f432aefe,1655326571772,nonreversed,irreversible,active,correct,yes
32,4,fccd00de7092216fd341d855f432aefe,1655326573119,nonreversed,irreversible,passive,correct,yes
1,4,fccd00de7092216fd341d855f432aefe,1655326574852,reversed,biased,passive,incorrect,no
38,4,fccd00de7092216fd341d855f432aefe,1655326576439,nonreversed,irreversible,active,correct,yes
25,4,fccd00de7092216fd341d855f432aefe,1655326577986,reversed,irreversible,passive,correct,no
8,4,fccd00de7092216fd341d855f432aefe,1655326579731,nonreversed,biased,passive,correct,yes
39,4,fccd00de7092216fd341d855f432aefe,1655326581528,reversed,irreversible,active,correct,no
61,4,fccd00de7092216fd341d855f432aefe,1655326584803,reversed,symmetrical,passive,correct,yes
60,4,fccd00de7092216fd341d855f432aefe,1655326586287,nonreversed,symmetrical,passive,correct,yes
26,4,fccd00de7092216fd341d855f432aefe,1655326587395,reversed,irreversible,passive,incorrect,no
40,4,fccd00de7092216fd341d855f432aefe,1655326588951,nonreversed,irreversible,passive,correct,yes
45,4,fccd00de7092216fd341d855f432aefe,1655326589957,reversed,irreversible,passive,incorrect,no
34,4,fccd00de7092216fd341d855f432aefe,1655326591063,nonreversed,irreversible,active,correct,yes
31,4,fccd00de7092216fd341d855f432aefe,1655326592474,reversed,irreversible,active,incorrect,no
27,4,fccd00de7092216fd341d855f432aefe,1655326593361,nonreversed,irreversible,active,correct,yes
46,4,fccd00de7092216fd341d855f432aefe,1655326594231,nonreversed,irreversible,active,correct,yes
64,4,fccd00de7092216fd341d855f432aefe,1655326595309,reversed,symmetrical,active,correct,yes
72,4,fccd00de7092216fd341d855f432aefe,1655326596261,nonreversed,symmetrical,passive,correct,yes
