"","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","Item","Group","License.Type","nominalizer","Comments"
"482",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",19,0,"Experiment","NULL","Scale","q","Choice","1",1673748483731,"3",3,"long-distance","mA","NULL"
"483",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",17,0,"Experiment","NULL","Scale","q","Choice","1",1673748486437,"1",3,"unlicensed","DIk","NULL"
"484",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",31,0,"Experiment","NULL","Scale","q","Choice","1",1673748495440,"15",3,"long-distance","mA","NULL"
"485",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",25,0,"Experiment","NULL","Scale","q","Choice","1",1673748497515,"9",3,"long-distance","mA","NULL"
"486",1673748505,"f1239977a08017405faf9c3739dbd4fc","PennController",22,0,"Experiment","NULL","Scale","q","Choice","1",1673748505622,"6",3,"long-distance","DIk","NULL"
"487",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",30,0,"Experiment","NULL","Scale","q","Choice","4",1673767943830,"14",4,"long-distance","mA","NULL"
"488",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",29,0,"Experiment","NULL","Scale","q","Choice","4",1673767952263,"13",4,"licensed","mA","NULL"
"489",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",25,0,"Experiment","NULL","Scale","q","Choice","1",1673767973211,"9",4,"unlicensed","mA","NULL"
"490",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",22,0,"Experiment","NULL","Scale","q","Choice","1",1673767977862,"6",4,"unlicensed","DIk","NULL"
"491",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",21,0,"Experiment","NULL","Scale","q","Choice","5",1673767992668,"5",4,"long-distance","DIk","NULL"
"492",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",32,0,"Experiment","NULL","Scale","q","Choice","5",1673767997459,"16",4,"licensed","DIk","NULL"
"493",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",24,0,"Experiment","NULL","Scale","q","Choice","1",1673768009468,"8",4,"long-distance","mA","NULL"
"494",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",20,0,"Experiment","NULL","Scale","q","Choice","5",1673768015184,"4",4,"licensed","DIk","NULL"
"495",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",23,0,"Experiment","NULL","Scale","q","Choice","4",1673768025701,"7",4,"licensed","mA","NULL"
"496",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",31,0,"Experiment","NULL","Scale","q","Choice","1",1673768030692,"15",4,"unlicensed","mA","NULL"
"497",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",28,0,"Experiment","NULL","Scale","q","Choice","1",1673768040757,"12",4,"unlicensed","DIk","NULL"
"498",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",33,0,"Experiment","NULL","Scale","q","Choice","3",1673768046599,"17",4,"long-distance","DIk","NULL"
"499",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",17,0,"Experiment","NULL","Scale","q","Choice","4",1673768059465,"1",4,"licensed","mA","NULL"
"500",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",18,0,"Experiment","NULL","Scale","q","Choice","1",1673768068967,"2",4,"long-distance","mA","NULL"
"501",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",19,0,"Experiment","NULL","Scale","q","Choice","1",1673768078921,"3",4,"unlicensed","mA","NULL"
"502",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",27,0,"Experiment","NULL","Scale","q","Choice","3",1673768088097,"11",4,"long-distance","DIk","NULL"
"503",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",26,0,"Experiment","NULL","Scale","q","Choice","5",1673768096579,"10",4,"licensed","DIk","NULL"
"504",1673768116,"db7430df009e5c7ba5399da2001bb168","PennController",34,0,"Experiment","NULL","Scale","q","Choice","1",1673768105330,"18",4,"unlicensed","DIk","NULL"
"505",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",20,0,"Experiment","NULL","Scale","q","Choice","3",1673777944972,"4",5,"long-distance","DIk","NULL"
"506",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",27,0,"Experiment","NULL","Scale","q","Choice","1",1673777951002,"11",5,"unlicensed","DIk","NULL"
"507",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",22,0,"Experiment","NULL","Scale","q","Choice","4",1673777992006,"6",5,"licensed","mA","NULL"
"508",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",30,0,"Experiment","NULL","Scale","q","Choice","1",1673777998173,"14",5,"unlicensed","mA","NULL"
"509",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",29,0,"Experiment","NULL","Scale","q","Choice","4",1673778012708,"13",5,"long-distance","mA","NULL"
"510",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",32,0,"Experiment","NULL","Scale","q","Choice","1",1673778026758,"16",5,"long-distance","DIk","NULL"
"511",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",18,0,"Experiment","NULL","Scale","q","Choice","1",1673778061384,"2",5,"unlicensed","mA","NULL"
"512",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",25,0,"Experiment","NULL","Scale","q","Choice","4",1673778070546,"9",5,"licensed","DIk","NULL"
"513",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",26,0,"Experiment","NULL","Scale","q","Choice","5",1673778087597,"10",5,"long-distance","DIk","NULL"
"514",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",33,0,"Experiment","NULL","Scale","q","Choice","1",1673778097531,"17",5,"unlicensed","DIk","NULL"
"515",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",17,0,"Experiment","NULL","Scale","q","Choice","5",1673778107588,"1",5,"long-distance","mA","NULL"
"516",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",31,0,"Experiment","NULL","Scale","q","Choice","3",1673778113599,"15",5,"licensed","DIk","NULL"
"517",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",19,0,"Experiment","NULL","Scale","q","Choice","2",1673778132334,"3",5,"licensed","DIk","NULL"
"518",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",21,0,"Experiment","NULL","Scale","q","Choice","1",1673778137702,"5",5,"unlicensed","DIk","NULL"
"519",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",24,0,"Experiment","NULL","Scale","q","Choice","1",1673778155682,"8",5,"unlicensed","mA","NULL"
"520",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",34,0,"Experiment","NULL","Scale","q","Choice","5",1673778162673,"18",5,"licensed","mA","NULL"
"521",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",23,0,"Experiment","NULL","Scale","q","Choice","4",1673778174567,"7",5,"long-distance","mA","NULL"
"522",1673778187,"606af756e0b6ea7307e326f8390984ee","PennController",28,0,"Experiment","NULL","Scale","q","Choice","4",1673778180118,"12",5,"licensed","mA","NULL"
"523",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",18,0,"Experiment","NULL","Scale","q","Choice","1",1673796655842,"2",6,"licensed","DIk","NULL"
"524",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",30,0,"Experiment","NULL","Scale","q","Choice","1",1673796660257,"14",6,"licensed","DIk","NULL"
"525",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",17,0,"Experiment","NULL","Scale","q","Choice","3",1673796688616,"1",6,"unlicensed","mA","NULL"
"526",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",20,0,"Experiment","NULL","Scale","q","Choice","4",1673796696574,"4",6,"unlicensed","DIk","NULL"
"527",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",25,0,"Experiment","NULL","Scale","q","Choice","4",1673796714098,"9",6,"long-distance","DIk","NULL"
"528",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",19,0,"Experiment","NULL","Scale","q","Choice","2",1673796721514,"3",6,"long-distance","DIk","NULL"
"529",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",28,0,"Experiment","NULL","Scale","q","Choice","3",1673796750219,"12",6,"long-distance","mA","NULL"
"530",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",23,0,"Experiment","NULL","Scale","q","Choice","3",1673796761019,"7",6,"unlicensed","mA","NULL"
"531",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",24,0,"Experiment","NULL","Scale","q","Choice","5",1673796778262,"8",6,"licensed","DIk","NULL"
"532",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",32,0,"Experiment","NULL","Scale","q","Choice","1",1673796797177,"16",6,"unlicensed","DIk","NULL"
"533",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",21,0,"Experiment","NULL","Scale","q","Choice","3",1673796811323,"5",6,"licensed","mA","NULL"
"534",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",29,0,"Experiment","NULL","Scale","q","Choice","2",1673796826070,"13",6,"unlicensed","mA","NULL"
"535",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",31,0,"Experiment","NULL","Scale","q","Choice","2",1673796838972,"15",6,"long-distance","DIk","NULL"
"536",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",33,0,"Experiment","NULL","Scale","q","Choice","4",1673796845372,"17",6,"licensed","mA","NULL"
"537",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",27,0,"Experiment","NULL","Scale","q","Choice","2",1673796885187,"11",6,"licensed","mA","NULL"
"538",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",34,0,"Experiment","NULL","Scale","q","Choice","3",1673796906297,"18",6,"long-distance","mA","NULL"
"539",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",26,0,"Experiment","NULL","Scale","q","Choice","2",1673796920114,"10",6,"unlicensed","DIk","NULL"
"540",1673796939,"21d37e84a6483625f144e897cb689ef6","PennController",22,0,"Experiment","NULL","Scale","q","Choice","4",1673796927019,"6",6,"long-distance","mA","NULL"
"541",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",32,0,"Experiment","NULL","Scale","q","Choice","1",1673611018243,"16",2,"long-distance","mA","NULL"
"542",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",24,0,"Experiment","NULL","Scale","q","Choice","1",1673611031385,"8",2,"unlicensed","DIk","NULL"
"543",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",31,0,"Experiment","NULL","Scale","q","Choice","5",1673611041068,"15",2,"licensed","mA","NULL"
"544",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",34,0,"Experiment","NULL","Scale","q","Choice","1",1673611044626,"18",2,"licensed","DIk","NULL"
"545",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",30,0,"Experiment","NULL","Scale","q","Choice","1",1673611057093,"14",2,"unlicensed","DIk","NULL"
"546",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",18,0,"Experiment","NULL","Scale","q","Choice","1",1673611068375,"2",2,"unlicensed","DIk","NULL"
"547",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",19,0,"Experiment","NULL","Scale","q","Choice","4",1673611089716,"3",2,"licensed","mA","NULL"
"548",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",26,0,"Experiment","NULL","Scale","q","Choice","5",1673611117947,"10",2,"long-distance","mA","NULL"
"549",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",17,0,"Experiment","NULL","Scale","q","Choice","4",1673611137797,"1",2,"long-distance","DIk","NULL"
"550",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",29,0,"Experiment","NULL","Scale","q","Choice","5",1673611145271,"13",2,"long-distance","DIk","NULL"
"551",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",22,0,"Experiment","NULL","Scale","q","Choice","5",1673611168970,"6",2,"licensed","DIk","NULL"
"552",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",33,0,"Experiment","NULL","Scale","q","Choice","1",1673611185294,"17",2,"unlicensed","mA","NULL"
"553",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",21,0,"Experiment","NULL","Scale","q","Choice","1",1673611204287,"5",2,"unlicensed","mA","NULL"
"554",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",20,0,"Experiment","NULL","Scale","q","Choice","5",1673611208337,"4",2,"long-distance","mA","NULL"
"555",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",23,0,"Experiment","NULL","Scale","q","Choice","5",1673611218852,"7",2,"long-distance","DIk","NULL"
"556",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",25,0,"Experiment","NULL","Scale","q","Choice","5",1673611224469,"9",2,"licensed","mA","NULL"
"557",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",27,0,"Experiment","NULL","Scale","q","Choice","2",1673611243759,"11",2,"unlicensed","mA","NULL"
"558",1673611252,"5071d942e29abd835fc80c68a8587d42","PennController",28,0,"Experiment","NULL","Scale","q","Choice","5",1673611248526,"12",2,"licensed","DIk","NULL"
"559",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",24,0,"Experiment","NULL","Scale","q","Choice","5",1673691686969,"8",3,"licensed","mA","NULL"
"560",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",19,0,"Experiment","NULL","Scale","q","Choice","5",1673691695310,"3",3,"long-distance","mA","NULL"
"561",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",23,0,"Experiment","NULL","Scale","q","Choice","1",1673691706167,"7",3,"unlicensed","DIk","NULL"
"562",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",20,0,"Experiment","NULL","Scale","q","Choice","1",1673691711525,"4",3,"unlicensed","mA","NULL"
"563",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",22,0,"Experiment","NULL","Scale","q","Choice","5",1673691728466,"6",3,"long-distance","DIk","NULL"
"564",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",26,0,"Experiment","NULL","Scale","q","Choice","1",1673691734642,"10",3,"unlicensed","mA","NULL"
"565",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",32,0,"Experiment","NULL","Scale","q","Choice","1",1673691746857,"16",3,"unlicensed","mA","NULL"
"566",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",30,0,"Experiment","NULL","Scale","q","Choice","5",1673691750989,"14",3,"licensed","mA","NULL"
"567",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",28,0,"Experiment","NULL","Scale","q","Choice","5",1673691758041,"12",3,"long-distance","DIk","NULL"
"568",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",33,0,"Experiment","NULL","Scale","q","Choice","5",1673691761841,"17",3,"licensed","DIk","NULL"
"569",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",25,0,"Experiment","NULL","Scale","q","Choice","1",1673691772341,"9",3,"long-distance","mA","NULL"
"570",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",27,0,"Experiment","NULL","Scale","q","Choice","5",1673691777372,"11",3,"licensed","DIk","NULL"
"571",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",21,0,"Experiment","NULL","Scale","q","Choice","5",1673691785171,"5",3,"licensed","DIk","NULL"
"572",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",31,0,"Experiment","NULL","Scale","q","Choice","1",1673691792622,"15",3,"long-distance","mA","NULL"
"573",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",17,0,"Experiment","NULL","Scale","q","Choice","1",1673691800130,"1",3,"unlicensed","DIk","NULL"
"574",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",29,0,"Experiment","NULL","Scale","q","Choice","1",1673691805213,"13",3,"unlicensed","DIk","NULL"
"575",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",34,0,"Experiment","NULL","Scale","q","Choice","5",1673691813871,"18",3,"long-distance","DIk","NULL"
"576",1673691823,"5071d942e29abd835fc80c68a8587d42","PennController",18,0,"Experiment","NULL","Scale","q","Choice","5",1673691819054,"2",3,"licensed","mA","NULL"
"577",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",20,0,"Experiment","NULL","Scale","q","Choice","5",1673711853022,"4",4,"licensed","DIk","NULL"
"578",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",23,0,"Experiment","NULL","Scale","q","Choice","5",1673711882703,"7",4,"licensed","mA","NULL"
"579",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",31,0,"Experiment","NULL","Scale","q","Choice","1",1673711888520,"15",4,"unlicensed","mA","NULL"
"580",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",29,0,"Experiment","NULL","Scale","q","Choice","5",1673711903660,"13",4,"licensed","mA","NULL"
"581",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",22,0,"Experiment","NULL","Scale","q","Choice","1",1673711910601,"6",4,"unlicensed","DIk","NULL"
"582",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",25,0,"Experiment","NULL","Scale","q","Choice","1",1673711929125,"9",4,"unlicensed","mA","NULL"
"583",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",26,0,"Experiment","NULL","Scale","q","Choice","5",1673711933775,"10",4,"licensed","DIk","NULL"
"584",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",32,0,"Experiment","NULL","Scale","q","Choice","5",1673711947690,"16",4,"licensed","DIk","NULL"
"585",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",30,0,"Experiment","NULL","Scale","q","Choice","2",1673711962440,"14",4,"long-distance","mA","NULL"
"586",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",27,0,"Experiment","NULL","Scale","q","Choice","1",1673711979881,"11",4,"long-distance","DIk","NULL"
"587",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",34,0,"Experiment","NULL","Scale","q","Choice","1",1673711984805,"18",4,"unlicensed","DIk","NULL"
"588",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",28,0,"Experiment","NULL","Scale","q","Choice","1",1673711998854,"12",4,"unlicensed","DIk","NULL"
"589",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",21,0,"Experiment","NULL","Scale","q","Choice","5",1673712005012,"5",4,"long-distance","DIk","NULL"
"590",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",18,0,"Experiment","NULL","Scale","q","Choice","5",1673712016678,"2",4,"long-distance","mA","NULL"
"591",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",33,0,"Experiment","NULL","Scale","q","Choice","5",1673712022787,"17",4,"long-distance","DIk","NULL"
"592",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",19,0,"Experiment","NULL","Scale","q","Choice","1",1673712033052,"3",4,"unlicensed","mA","NULL"
"593",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",24,0,"Experiment","NULL","Scale","q","Choice","5",1673712040343,"8",4,"long-distance","mA","NULL"
"594",1673712055,"5071d942e29abd835fc80c68a8587d42","PennController",17,0,"Experiment","NULL","Scale","q","Choice","5",1673712055009,"1",4,"licensed","mA","NULL"
"595",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",20,0,"Experiment","NULL","Scale","q","Choice","4",1673712945864,"4",5,"long-distance","DIk","NULL"
"596",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",29,0,"Experiment","NULL","Scale","q","Choice","5",1673712955479,"13",5,"long-distance","mA","NULL"
"597",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",22,0,"Experiment","NULL","Scale","q","Choice","5",1673712960079,"6",5,"licensed","mA","NULL"
"598",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",26,0,"Experiment","NULL","Scale","q","Choice","2",1673712969837,"10",5,"long-distance","DIk","NULL"
"599",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",33,0,"Experiment","NULL","Scale","q","Choice","1",1673712975220,"17",5,"unlicensed","DIk","NULL"
"600",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",34,0,"Experiment","NULL","Scale","q","Choice","5",1673712986483,"18",5,"licensed","mA","NULL"
"601",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",25,0,"Experiment","NULL","Scale","q","Choice","5",1673712990368,"9",5,"licensed","DIk","NULL"
"602",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",23,0,"Experiment","NULL","Scale","q","Choice","5",1673712999952,"7",5,"long-distance","mA","NULL"
"603",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",17,0,"Experiment","NULL","Scale","q","Choice","5",1673713003997,"1",5,"long-distance","mA","NULL"
"604",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",18,0,"Experiment","NULL","Scale","q","Choice","1",1673713013273,"2",5,"unlicensed","mA","NULL"
"605",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",21,0,"Experiment","NULL","Scale","q","Choice","1",1673713018599,"5",5,"unlicensed","DIk","NULL"
"606",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",30,0,"Experiment","NULL","Scale","q","Choice","1",1673713027541,"14",5,"unlicensed","mA","NULL"
"607",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",32,0,"Experiment","NULL","Scale","q","Choice","2",1673713033459,"16",5,"long-distance","DIk","NULL"
"608",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",31,0,"Experiment","NULL","Scale","q","Choice","5",1673713048009,"15",5,"licensed","DIk","NULL"
"609",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",27,0,"Experiment","NULL","Scale","q","Choice","2",1673713053158,"11",5,"unlicensed","DIk","NULL"
"610",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",24,0,"Experiment","NULL","Scale","q","Choice","1",1673713058989,"8",5,"unlicensed","mA","NULL"
"611",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",28,0,"Experiment","NULL","Scale","q","Choice","5",1673713064927,"12",5,"licensed","mA","NULL"
"612",1673713075,"56a873544c5c391bdeffe5559f674691","PennController",19,0,"Experiment","NULL","Scale","q","Choice","5",1673713074630,"3",5,"licensed","DIk","NULL"
"613",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",30,0,"Experiment","NULL","Scale","q","Choice","3",1673728311888,"14",6,"licensed","DIk","NULL"
"614",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",22,0,"Experiment","NULL","Scale","q","Choice","4",1673728323279,"6",6,"long-distance","mA","NULL"
"615",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",33,0,"Experiment","NULL","Scale","q","Choice","5",1673728327682,"17",6,"licensed","mA","NULL"
"616",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",20,0,"Experiment","NULL","Scale","q","Choice","2",1673728335774,"4",6,"unlicensed","DIk","NULL"
"617",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",17,0,"Experiment","NULL","Scale","q","Choice","1",1673728338926,"1",6,"unlicensed","mA","NULL"
"618",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",23,0,"Experiment","NULL","Scale","q","Choice","1",1673728346149,"7",6,"unlicensed","mA","NULL"
"619",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",26,0,"Experiment","NULL","Scale","q","Choice","1",1673728348667,"10",6,"unlicensed","DIk","NULL"
"620",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",31,0,"Experiment","NULL","Scale","q","Choice","1",1673728356282,"15",6,"long-distance","DIk","NULL"
"621",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",28,0,"Experiment","NULL","Scale","q","Choice","1",1673728358851,"12",6,"long-distance","mA","NULL"
"622",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",27,0,"Experiment","NULL","Scale","q","Choice","5",1673728365414,"11",6,"licensed","mA","NULL"
"623",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",24,0,"Experiment","NULL","Scale","q","Choice","3",1673728369103,"8",6,"licensed","DIk","NULL"
"624",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",32,0,"Experiment","NULL","Scale","q","Choice","2",1673728377936,"16",6,"unlicensed","DIk","NULL"
"625",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",34,0,"Experiment","NULL","Scale","q","Choice","2",1673728380720,"18",6,"long-distance","mA","NULL"
"626",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",21,0,"Experiment","NULL","Scale","q","Choice","2",1673728390421,"5",6,"licensed","mA","NULL"
"627",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",29,0,"Experiment","NULL","Scale","q","Choice","2",1673728392939,"13",6,"unlicensed","mA","NULL"
"628",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",18,0,"Experiment","NULL","Scale","q","Choice","4",1673728400551,"2",6,"licensed","DIk","NULL"
"629",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",19,0,"Experiment","NULL","Scale","q","Choice","3",1673728408240,"3",6,"long-distance","DIk","NULL"
"630",1673728427,"dcff006c0c71f543b53704d4c1c0886a","PennController",25,0,"Experiment","NULL","Scale","q","Choice","2",1673728426041,"9",6,"long-distance","DIk","NULL"
